timestamp,type,value
2025-06-09 12:16:48.396,Raw EEG,-19
2025-06-09 12:16:48.406,Raw EEG,-10
2025-06-09 12:16:48.410,Raw EEG,-12
2025-06-09 12:16:48.414,Raw EEG,-7
2025-06-09 12:16:48.421,Raw EEG,8
2025-06-09 12:16:48.426,Raw EEG,20
2025-06-09 12:16:48.431,Raw EEG,22
2025-06-09 12:16:48.441,Raw EEG,13
2025-06-09 12:16:48.445,Raw EEG,6
2025-06-09 12:16:48.455,Raw EEG,-5
2025-06-09 12:16:48.460,Raw EEG,-13
2025-06-09 12:16:48.464,Raw EEG,-8
2025-06-09 12:16:48.476,Raw EEG,-1
2025-06-09 12:16:48.479,Raw EEG,4
2025-06-09 12:16:48.487,Raw EEG,9
2025-06-09 12:16:48.492,Raw EEG,11
2025-06-09 12:16:48.504,Raw EEG,8
2025-06-09 12:16:48.510,Raw EEG,3
2025-06-09 12:16:48.521,Raw EEG,10
2025-06-09 12:16:48.525,Raw EEG,34
2025-06-09 12:16:48.530,Raw EEG,58
2025-06-09 12:16:48.540,Raw EEG,74
2025-06-09 12:16:48.544,Raw EEG,73
2025-06-09 12:16:48.553,Raw EEG,54
2025-06-09 12:16:48.557,Raw EEG,40
2025-06-09 12:16:48.562,Raw EEG,36
2025-06-09 12:16:48.572,Raw EEG,32
2025-06-09 12:16:48.575,Raw EEG,34
2025-06-09 12:16:48.580,Raw EEG,37
2025-06-09 12:16:48.592,Raw EEG,40
2025-06-09 12:16:48.596,Raw EEG,50
2025-06-09 12:16:48.612,Raw EEG,59
2025-06-09 12:16:48.616,Raw EEG,67
2025-06-09 12:16:48.622,Raw EEG,65
2025-06-09 12:16:48.625,Raw EEG,56
2025-06-09 12:16:48.630,Raw EEG,41
2025-06-09 12:16:48.640,Raw EEG,35
2025-06-09 12:16:48.644,Raw EEG,48
2025-06-09 12:16:48.648,Raw EEG,65
2025-06-09 12:16:48.658,Raw EEG,73
2025-06-09 12:16:48.663,Raw EEG,83
2025-06-09 12:16:48.672,Raw EEG,84
2025-06-09 12:16:48.676,Raw EEG,75
2025-06-09 12:16:48.680,Raw EEG,72
2025-06-09 12:16:48.687,Raw EEG,76
2025-06-09 12:16:48.691,Raw EEG,75
2025-06-09 12:16:48.696,Raw EEG,77
2025-06-09 12:16:48.706,Raw EEG,85
2025-06-09 12:16:48.712,Raw EEG,83
2025-06-09 12:16:48.721,Raw EEG,58
2025-06-09 12:16:48.725,Raw EEG,45
2025-06-09 12:16:48.729,Raw EEG,57
2025-06-09 12:16:48.741,Raw EEG,64
2025-06-09 12:16:48.745,Raw EEG,57
2025-06-09 12:16:48.751,Raw EEG,49
2025-06-09 12:16:48.755,Raw EEG,40
2025-06-09 12:16:48.760,Raw EEG,32
2025-06-09 12:16:48.764,Raw EEG,16
2025-06-09 12:16:48.773,Raw EEG,2
2025-06-09 12:16:48.777,Raw EEG,-2
2025-06-09 12:16:48.788,Raw EEG,-1
2025-06-09 12:16:48.791,Raw EEG,5
2025-06-09 12:16:48.795,Raw EEG,17
2025-06-09 12:16:48.805,Raw EEG,20
2025-06-09 12:16:48.809,Raw EEG,34
2025-06-09 12:16:48.814,Raw EEG,53
2025-06-09 12:16:48.821,Raw EEG,59
2025-06-09 12:16:48.826,Raw EEG,54
2025-06-09 12:16:48.831,Raw EEG,39
2025-06-09 12:16:48.841,Raw EEG,32
2025-06-09 12:16:48.845,Raw EEG,23
2025-06-09 12:16:48.856,Raw EEG,13
2025-06-09 12:16:48.860,Raw EEG,6
2025-06-09 12:16:48.864,Raw EEG,1
2025-06-09 12:16:48.880,Raw EEG,4
2025-06-09 12:16:48.886,Raw EEG,10
2025-06-09 12:16:48.889,Raw EEG,12
2025-06-09 12:16:48.893,Raw EEG,17
2025-06-09 12:16:48.896,Raw EEG,24
2025-06-09 12:16:48.906,Raw EEG,39
2025-06-09 12:16:48.909,Raw EEG,50
2025-06-09 12:16:48.913,Raw EEG,48
2025-06-09 12:16:48.925,Raw EEG,38
2025-06-09 12:16:48.929,Raw EEG,28
2025-06-09 12:16:48.935,Raw EEG,20
2025-06-09 12:16:48.939,Raw EEG,4
2025-06-09 12:16:48.943,Raw EEG,-8
2025-06-09 12:16:48.947,Raw EEG,-8
2025-06-09 12:16:48.955,Raw EEG,6
2025-06-09 12:16:48.959,Raw EEG,34
2025-06-09 12:16:48.964,Raw EEG,45
2025-06-09 12:16:48.973,Raw EEG,42
2025-06-09 12:16:48.978,Raw EEG,36
2025-06-09 12:16:48.991,Raw EEG,35
2025-06-09 12:16:48.994,Raw EEG,37
2025-06-09 12:16:48.999,Raw EEG,32
2025-06-09 12:16:49.006,Raw EEG,22
2025-06-09 12:16:49.010,Raw EEG,20
2025-06-09 12:16:49.017,Raw EEG,33
2025-06-09 12:16:49.028,Raw EEG,51
2025-06-09 12:16:49.038,Raw EEG,61
2025-06-09 12:16:49.041,Raw EEG,59
2025-06-09 12:16:49.045,Raw EEG,50
2025-06-09 12:16:49.052,Raw EEG,49
2025-06-09 12:16:49.056,Raw EEG,50
2025-06-09 12:16:49.061,Raw EEG,53
2025-06-09 12:16:49.071,Raw EEG,49
2025-06-09 12:16:49.075,Raw EEG,27
2025-06-09 12:16:49.079,Raw EEG,-2
2025-06-09 12:16:49.091,Raw EEG,-23
2025-06-09 12:16:49.094,Raw EEG,-22
2025-06-09 12:16:49.104,Raw EEG,-7
2025-06-09 12:16:49.108,Raw EEG,11
2025-06-09 12:16:49.113,Raw EEG,26
2025-06-09 12:16:49.130,Raw EEG,33
2025-06-09 12:16:49.136,Raw EEG,36
2025-06-09 12:16:49.139,Raw EEG,42
2025-06-09 12:16:49.142,Raw EEG,45
2025-06-09 12:16:49.145,Raw EEG,38
2025-06-09 12:16:49.154,Raw EEG,27
2025-06-09 12:16:49.157,Raw EEG,29
2025-06-09 12:16:49.160,Raw EEG,41
2025-06-09 12:16:49.164,Raw EEG,38
2025-06-09 12:16:49.173,Raw EEG,24
2025-06-09 12:16:49.177,Raw EEG,5
2025-06-09 12:16:49.181,Raw EEG,2
2025-06-09 12:16:49.190,Raw EEG,12
2025-06-09 12:16:49.194,Raw EEG,27
2025-06-09 12:16:49.199,Raw EEG,23
2025-06-09 12:16:49.206,Raw EEG,12
2025-06-09 12:16:49.210,Raw EEG,8
2025-06-09 12:16:49.214,Raw EEG,16
2025-06-09 12:16:49.225,Raw EEG,35
2025-06-09 12:16:49.230,Raw EEG,49
2025-06-09 12:16:49.240,Raw EEG,42
2025-06-09 12:16:49.245,Raw EEG,23
2025-06-09 12:16:49.258,Raw EEG,-2
2025-06-09 12:16:49.262,Raw EEG,-10
2025-06-09 12:16:49.268,Raw EEG,-10
2025-06-09 12:16:49.273,Raw EEG,-10
2025-06-09 12:16:49.277,Raw EEG,-7
2025-06-09 12:16:49.288,Raw EEG,-6
2025-06-09 12:16:49.293,Raw EEG,-8
2025-06-09 12:16:49.297,Raw EEG,-6
2025-06-09 12:16:49.308,Raw EEG,-14
2025-06-09 12:16:49.313,Raw EEG,-27
2025-06-09 12:16:49.324,Raw EEG,-29
2025-06-09 12:16:49.328,Raw EEG,-13
2025-06-09 12:16:49.335,Raw EEG,4
2025-06-09 12:16:49.341,Raw EEG,8
2025-06-09 12:16:49.345,Raw EEG,4
2025-06-09 12:16:49.356,Raw EEG,3
2025-06-09 12:16:49.361,Raw EEG,2
2025-06-09 12:16:49.371,Raw EEG,-5
2025-06-09 12:16:49.375,Raw EEG,-5
2025-06-09 12:16:49.380,Raw EEG,2
2025-06-09 12:16:49.395,Raw EEG,17
2025-06-09 12:16:49.401,Raw EEG,25
2025-06-09 12:16:49.406,Raw EEG,21
2025-06-09 12:16:49.412,Raw EEG,13
2025-06-09 12:16:49.423,Raw EEG,5
2025-06-09 12:16:49.427,Raw EEG,-1
2025-06-09 12:16:49.438,Raw EEG,-7
2025-06-09 12:16:49.443,Raw EEG,-13
2025-06-09 12:16:49.455,Raw EEG,-6
2025-06-09 12:16:49.459,Raw EEG,1
2025-06-09 12:16:49.464,Raw EEG,3
2025-06-09 12:16:49.471,Raw EEG,1
2025-06-09 12:16:49.475,Raw EEG,0
2025-06-09 12:16:49.480,Raw EEG,3
2025-06-09 12:16:49.489,Raw EEG,7
2025-06-09 12:16:49.494,Raw EEG,18
2025-06-09 12:16:49.505,Raw EEG,24
2025-06-09 12:16:49.509,Raw EEG,22
2025-06-09 12:16:49.514,Raw EEG,20
2025-06-09 12:16:49.526,Raw EEG,27
2025-06-09 12:16:49.530,Raw EEG,38
2025-06-09 12:16:49.537,Raw EEG,40
2025-06-09 12:16:49.542,Raw EEG,34
2025-06-09 12:16:49.546,Raw EEG,23
2025-06-09 12:16:49.555,Raw EEG,17
2025-06-09 12:16:49.560,Raw EEG,18
2025-06-09 12:16:49.564,Raw EEG,26
2025-06-09 12:16:49.575,Raw EEG,26
2025-06-09 12:16:49.579,Raw EEG,24
2025-06-09 12:16:49.589,Raw EEG,25
2025-06-09 12:16:49.593,Raw EEG,13
2025-06-09 12:16:49.597,Raw EEG,-7
2025-06-09 12:16:49.604,Raw EEG,-18
2025-06-09 12:16:49.608,Raw EEG,-20
2025-06-09 12:16:49.614,Raw EEG,-19
2025-06-09 12:16:49.625,Raw EEG,-20
2025-06-09 12:16:49.629,Raw EEG,-29
2025-06-09 12:16:49.642,Raw EEG,-35
2025-06-09 12:16:49.647,Raw EEG,-26
2025-06-09 12:16:49.671,Raw EEG,-8
2025-06-09 12:16:49.676,Raw EEG,9
2025-06-09 12:16:49.680,Raw EEG,21
2025-06-09 12:16:49.691,Raw EEG,20
2025-06-09 12:16:49.694,Raw EEG,17
2025-06-09 12:16:49.704,Raw EEG,19
2025-06-09 12:16:49.708,Raw EEG,19
2025-06-09 12:16:49.712,Raw EEG,19
2025-06-09 12:16:49.722,Raw EEG,16
2025-06-09 12:16:49.726,Raw EEG,10
2025-06-09 12:16:49.730,Raw EEG,8
2025-06-09 12:16:49.737,Raw EEG,10
2025-06-09 12:16:49.741,Raw EEG,8
2025-06-09 12:16:49.746,Raw EEG,18
2025-06-09 12:16:49.755,Raw EEG,42
2025-06-09 12:16:49.759,Raw EEG,58
2025-06-09 12:16:49.764,Raw EEG,54
2025-06-09 12:16:49.774,Raw EEG,37
2025-06-09 12:16:49.778,Raw EEG,23
2025-06-09 12:16:49.790,Raw EEG,26
2025-06-09 12:16:49.793,Raw EEG,37
2025-06-09 12:16:49.797,Raw EEG,40
2025-06-09 12:16:49.803,Raw EEG,33
2025-06-09 12:16:49.807,Raw EEG,36
2025-06-09 12:16:49.811,Raw EEG,42
2025-06-09 12:16:49.820,Raw EEG,40
2025-06-09 12:16:49.824,Raw EEG,18
2025-06-09 12:16:49.829,Raw EEG,1
2025-06-09 12:16:49.839,Raw EEG,8
2025-06-09 12:16:49.843,Raw EEG,23
2025-06-09 12:16:49.847,Raw EEG,26
2025-06-09 12:16:49.857,Raw EEG,19
2025-06-09 12:16:49.861,Raw EEG,9
2025-06-09 12:16:49.868,Raw EEG,13
2025-06-09 12:16:49.874,Raw EEG,22
2025-06-09 12:16:49.879,Raw EEG,16
2025-06-09 12:16:49.890,Raw EEG,11
2025-06-09 12:16:49.894,Raw EEG,33
2025-06-09 12:16:49.905,Raw EEG,54
2025-06-09 12:16:49.909,Raw EEG,52
2025-06-09 12:16:49.913,Raw EEG,37
2025-06-09 12:16:49.926,Raw EEG,24
2025-06-09 12:16:49.930,Raw EEG,17
2025-06-09 12:16:49.936,Raw EEG,20
2025-06-09 12:16:49.940,Raw EEG,23
2025-06-09 12:16:49.945,Raw EEG,21
2025-06-09 12:16:49.954,Raw EEG,23
2025-06-09 12:16:49.958,Raw EEG,28
2025-06-09 12:16:49.962,Raw EEG,27
2025-06-09 12:16:49.972,Raw EEG,13
2025-06-09 12:16:49.977,Raw EEG,-2
2025-06-09 12:16:49.986,Raw EEG,-12
2025-06-09 12:16:49.991,Raw EEG,-9
2025-06-09 12:16:49.995,Raw EEG,2
2025-06-09 12:16:50.002,Raw EEG,19
2025-06-09 12:16:50.006,Raw EEG,28
2025-06-09 12:16:50.011,Raw EEG,22
2025-06-09 12:16:50.021,Raw EEG,11
2025-06-09 12:16:50.026,Raw EEG,3
2025-06-09 12:16:50.030,Raw EEG,-4
2025-06-09 12:16:50.040,Raw EEG,6
2025-06-09 12:16:50.044,Raw EEG,23
2025-06-09 12:16:50.056,Raw EEG,27
2025-06-09 12:16:50.060,Raw EEG,16
2025-06-09 12:16:50.065,Raw EEG,-5
2025-06-09 12:16:50.072,Raw EEG,-13
2025-06-09 12:16:50.076,Raw EEG,-20
2025-06-09 12:16:50.081,Raw EEG,-29
2025-06-09 12:16:50.091,Raw EEG,-33
2025-06-09 12:16:50.096,Raw EEG,-26
2025-06-09 12:16:50.108,Raw EEG,-35
2025-06-09 12:16:50.112,Raw EEG,-45
2025-06-09 12:16:50.121,Raw EEG,-35
2025-06-09 12:16:50.125,Raw EEG,1
2025-06-09 12:16:50.129,Raw EEG,39
2025-06-09 12:16:50.135,Raw EEG,58
2025-06-09 12:16:50.140,Raw EEG,67
2025-06-09 12:16:50.144,Raw EEG,88
2025-06-09 12:16:50.150,Raw EEG,112
2025-06-09 12:16:50.158,Raw EEG,102
2025-06-09 12:16:50.162,Raw EEG,89
2025-06-09 12:16:50.173,Raw EEG,119
2025-06-09 12:16:50.176,Raw EEG,161
2025-06-09 12:16:50.180,Raw EEG,165
2025-06-09 12:16:50.197,Raw EEG,134
2025-06-09 12:16:50.204,Raw EEG,100
2025-06-09 12:16:50.207,Raw EEG,86
2025-06-09 12:16:50.210,Raw EEG,98
2025-06-09 12:16:50.219,Raw EEG,119
2025-06-09 12:16:50.224,Raw EEG,124
2025-06-09 12:16:50.228,Raw EEG,118
2025-06-09 12:16:50.237,Raw EEG,112
2025-06-09 12:16:50.240,Raw EEG,98
2025-06-09 12:16:50.245,Raw EEG,64
2025-06-09 12:16:50.254,Raw EEG,37
2025-06-09 12:16:50.259,Raw EEG,35
2025-06-09 12:16:50.266,Raw EEG,56
2025-06-09 12:16:50.270,Raw EEG,71
2025-06-09 12:16:50.274,Raw EEG,60
2025-06-09 12:16:50.278,Raw EEG,48
2025-06-09 12:16:50.290,Raw EEG,49
2025-06-09 12:16:50.295,Raw EEG,51
2025-06-09 12:16:50.304,Raw EEG,37
2025-06-09 12:16:50.309,Raw EEG,16
2025-06-09 12:16:50.320,Raw EEG,6
2025-06-09 12:16:50.325,Raw EEG,9
2025-06-09 12:16:50.329,Raw EEG,19
2025-06-09 12:16:50.335,Raw EEG,33
2025-06-09 12:16:50.339,Raw EEG,44
2025-06-09 12:16:50.343,Raw EEG,42
2025-06-09 12:16:50.353,Raw EEG,16
2025-06-09 12:16:50.358,Raw EEG,-14
2025-06-09 12:16:50.362,Raw EEG,-26
2025-06-09 12:16:50.371,Raw EEG,-27
2025-06-09 12:16:50.376,Raw EEG,-23
2025-06-09 12:16:50.381,Raw EEG,-22
2025-06-09 12:16:50.391,Raw EEG,-26
2025-06-09 12:16:50.395,Raw EEG,-18
2025-06-09 12:16:50.402,Raw EEG,1
2025-06-09 12:16:50.408,Raw EEG,4
2025-06-09 12:16:50.412,Raw EEG,-5
2025-06-09 12:16:50.422,Raw EEG,-13
2025-06-09 12:16:50.427,Raw EEG,-20
2025-06-09 12:16:50.436,Raw EEG,-17
2025-06-09 12:16:50.440,Raw EEG,-7
2025-06-09 12:16:50.444,Raw EEG,-18
2025-06-09 12:16:50.448,Raw EEG,-43
2025-06-09 12:16:50.461,Raw EEG,-65
2025-06-09 12:16:50.466,Raw EEG,-70
2025-06-09 12:16:50.471,Raw EEG,-59
2025-06-09 12:16:50.477,Raw EEG,-40
2025-06-09 12:16:50.487,Raw EEG,-18
2025-06-09 12:16:50.492,Raw EEG,-3
2025-06-09 12:16:50.496,Raw EEG,-12
2025-06-09 12:16:50.507,Raw EEG,-38
2025-06-09 12:16:50.513,Raw EEG,-53
2025-06-09 12:16:50.523,Raw EEG,-54
2025-06-09 12:16:50.528,Raw EEG,-60
2025-06-09 12:16:50.535,Raw EEG,-71
2025-06-09 12:16:50.540,Raw EEG,-70
2025-06-09 12:16:50.544,Raw EEG,-59
2025-06-09 12:16:50.554,Raw EEG,-50
2025-06-09 12:16:50.558,Raw EEG,-44
2025-06-09 12:16:50.561,Raw EEG,-49
2025-06-09 12:16:50.571,Raw EEG,-54
2025-06-09 12:16:50.575,Raw EEG,-41
2025-06-09 12:16:50.579,Raw EEG,-20
2025-06-09 12:16:50.592,Raw EEG,-4
2025-06-09 12:16:50.595,Raw EEG,4
2025-06-09 12:16:50.602,Raw EEG,6
2025-06-09 12:16:50.606,Raw EEG,11
2025-06-09 12:16:50.611,Raw EEG,32
2025-06-09 12:16:50.620,Raw EEG,49
2025-06-09 12:16:50.625,Raw EEG,54
2025-06-09 12:16:50.629,Raw EEG,51
2025-06-09 12:16:50.639,Raw EEG,43
2025-06-09 12:16:50.642,Raw EEG,42
2025-06-09 12:16:50.646,Raw EEG,35
2025-06-09 12:16:50.655,Raw EEG,17
2025-06-09 12:16:50.658,Raw EEG,0
2025-06-09 12:16:50.662,Raw EEG,-3
2025-06-09 12:16:50.669,Raw EEG,10
2025-06-09 12:16:50.673,Raw EEG,34
2025-06-09 12:16:50.678,Raw EEG,55
2025-06-09 12:16:50.688,Raw EEG,65
2025-06-09 12:16:50.692,Raw EEG,42
2025-06-09 12:16:50.697,Raw EEG,23
2025-06-09 12:16:50.708,Raw EEG,21
2025-06-09 12:16:50.713,Raw EEG,32
2025-06-09 12:16:50.739,Raw EEG,29
2025-06-09 12:16:50.742,Raw EEG,9
2025-06-09 12:16:50.746,Raw EEG,-6
2025-06-09 12:16:50.756,Raw EEG,-19
2025-06-09 12:16:50.760,Raw EEG,-21
2025-06-09 12:16:50.769,Raw EEG,-7
2025-06-09 12:16:50.775,Raw EEG,11
2025-06-09 12:16:50.778,Raw EEG,25
2025-06-09 12:16:50.787,Raw EEG,32
2025-06-09 12:16:50.791,Raw EEG,20
2025-06-09 12:16:50.796,Raw EEG,1
2025-06-09 12:16:50.802,Raw EEG,-7
2025-06-09 12:16:50.806,Raw EEG,-8
2025-06-09 12:16:50.896,Raw EEG,-8
2025-06-09 12:16:50.909,Raw EEG,-3
2025-06-09 12:16:50.938,Raw EEG,-1
2025-06-09 12:16:50.943,Raw EEG,-6
2025-06-09 12:16:50.954,Raw EEG,-17
2025-06-09 12:16:50.958,Raw EEG,-28
2025-06-09 12:16:50.962,Raw EEG,-36
2025-06-09 12:16:50.972,Raw EEG,-35
2025-06-09 12:16:50.976,Raw EEG,-35
2025-06-09 12:16:50.980,Raw EEG,-29
2025-06-09 12:16:50.993,Raw EEG,-17
2025-06-09 12:16:50.997,Raw EEG,-9
2025-06-09 12:16:51.003,Raw EEG,-11
2025-06-09 12:16:51.007,Raw EEG,-13
2025-06-09 12:16:51.011,Raw EEG,-26
2025-06-09 12:16:51.020,Raw EEG,-37
2025-06-09 12:16:51.024,Raw EEG,-19
2025-06-09 12:16:51.028,Raw EEG,9
2025-06-09 12:16:51.037,Raw EEG,23
2025-06-09 12:16:51.042,Raw EEG,26
2025-06-09 12:16:51.046,Raw EEG,21
2025-06-09 12:16:51.055,Raw EEG,5
2025-06-09 12:16:51.059,Raw EEG,0
2025-06-09 12:16:51.064,Raw EEG,1
2025-06-09 12:16:51.070,Raw EEG,10
2025-06-09 12:16:51.074,Raw EEG,13
2025-06-09 12:16:51.079,Raw EEG,5
2025-06-09 12:16:51.087,Raw EEG,-10
2025-06-09 12:16:51.091,Raw EEG,-26
2025-06-09 12:16:51.095,Raw EEG,-34
2025-06-09 12:16:51.105,Raw EEG,-38
2025-06-09 12:16:51.109,Raw EEG,-39
2025-06-09 12:16:51.113,Raw EEG,-40
2025-06-09 12:16:51.123,Raw EEG,-38
2025-06-09 12:16:51.127,Raw EEG,-12
2025-06-09 12:16:51.136,Raw EEG,12
2025-06-09 12:16:51.141,Raw EEG,23
2025-06-09 12:16:51.145,Raw EEG,20
2025-06-09 12:16:51.156,Raw EEG,22
2025-06-09 12:16:51.160,Raw EEG,22
2025-06-09 12:16:51.165,Raw EEG,9
2025-06-09 12:16:51.174,Raw EEG,-1
2025-06-09 12:16:51.178,Raw EEG,5
2025-06-09 12:16:51.188,Raw EEG,8
2025-06-09 12:16:51.192,Raw EEG,7
2025-06-09 12:16:51.196,Raw EEG,8
2025-06-09 12:16:51.201,Raw EEG,-4
2025-06-09 12:16:51.206,Raw EEG,-12
2025-06-09 12:16:51.211,Raw EEG,-3
2025-06-09 12:16:51.221,Raw EEG,10
2025-06-09 12:16:51.226,Raw EEG,23
2025-06-09 12:16:51.240,Raw EEG,26
2025-06-09 12:16:51.243,Raw EEG,18
2025-06-09 12:16:51.267,Raw EEG,12
2025-06-09 12:16:51.272,Raw EEG,17
2025-06-09 12:16:51.277,Raw EEG,8
2025-06-09 12:16:51.287,Raw EEG,-7
2025-06-09 12:16:51.291,Raw EEG,-21
2025-06-09 12:16:51.295,Raw EEG,-39
2025-06-09 12:16:51.305,Raw EEG,-43
2025-06-09 12:16:51.308,Raw EEG,-26
2025-06-09 12:16:51.312,Raw EEG,-7
2025-06-09 12:16:51.324,Raw EEG,11
2025-06-09 12:16:51.327,Raw EEG,25
2025-06-09 12:16:51.334,Raw EEG,20
2025-06-09 12:16:51.340,Raw EEG,-5
2025-06-09 12:16:51.345,Raw EEG,-24
2025-06-09 12:16:51.356,Raw EEG,-25
2025-06-09 12:16:51.361,Raw EEG,-8
2025-06-09 12:16:51.371,Raw EEG,10
2025-06-09 12:16:51.375,Raw EEG,21
2025-06-09 12:16:51.380,Raw EEG,23
2025-06-09 12:16:51.392,Raw EEG,23
2025-06-09 12:16:51.396,Raw EEG,16
2025-06-09 12:16:51.402,Raw EEG,-3
2025-06-09 12:16:51.408,Raw EEG,-8
2025-06-09 12:16:51.412,Raw EEG,8
2025-06-09 12:16:51.421,Raw EEG,27
2025-06-09 12:16:51.426,Raw EEG,37
2025-06-09 12:16:51.431,Raw EEG,36
2025-06-09 12:16:51.441,Raw EEG,25
2025-06-09 12:16:51.445,Raw EEG,17
2025-06-09 12:16:51.455,Raw EEG,21
2025-06-09 12:16:51.459,Raw EEG,19
2025-06-09 12:16:51.464,Raw EEG,6
2025-06-09 12:16:51.471,Raw EEG,11
2025-06-09 12:16:51.476,Raw EEG,37
2025-06-09 12:16:51.487,Raw EEG,41
2025-06-09 12:16:51.493,Raw EEG,38
2025-06-09 12:16:51.505,Raw EEG,44
2025-06-09 12:16:51.527,Raw EEG,53
2025-06-09 12:16:51.536,Raw EEG,38
2025-06-09 12:16:51.541,Raw EEG,13
2025-06-09 12:16:51.546,Raw EEG,12
2025-06-09 12:16:51.558,Raw EEG,32
2025-06-09 12:16:51.571,Raw EEG,49
2025-06-09 12:16:51.575,Raw EEG,58
2025-06-09 12:16:51.580,Raw EEG,59
2025-06-09 12:16:51.591,Raw EEG,57
2025-06-09 12:16:51.595,Raw EEG,52
2025-06-09 12:16:51.602,Raw EEG,23
2025-06-09 12:16:51.606,Raw EEG,-7
2025-06-09 12:16:51.610,Raw EEG,-5
2025-06-09 12:16:51.619,Raw EEG,21
2025-06-09 12:16:51.624,Raw EEG,35
2025-06-09 12:16:51.628,Raw EEG,32
2025-06-09 12:16:51.638,Raw EEG,28
2025-06-09 12:16:51.643,Raw EEG,34
2025-06-09 12:16:51.657,Raw EEG,34
2025-06-09 12:16:51.661,Raw EEG,28
2025-06-09 12:16:51.668,Raw EEG,9
2025-06-09 12:16:51.673,Raw EEG,-2
2025-06-09 12:16:51.678,Raw EEG,6
2025-06-09 12:16:51.688,Raw EEG,24
2025-06-09 12:16:51.692,Raw EEG,25
2025-06-09 12:16:51.696,Raw EEG,4
2025-06-09 12:16:51.707,Raw EEG,-13
2025-06-09 12:16:51.712,Raw EEG,-5
2025-06-09 12:16:51.723,Raw EEG,25
2025-06-09 12:16:51.728,Raw EEG,48
2025-06-09 12:16:51.735,Raw EEG,42
2025-06-09 12:16:51.740,Raw EEG,38
2025-06-09 12:16:51.745,Raw EEG,52
2025-06-09 12:16:51.757,Raw EEG,81
2025-06-09 12:16:51.761,Raw EEG,108
2025-06-09 12:16:51.772,Raw EEG,121
2025-06-09 12:16:51.775,Raw EEG,116
2025-06-09 12:16:51.779,Raw EEG,98
2025-06-09 12:16:51.803,Raw EEG,75
2025-06-09 12:16:51.807,Raw EEG,60
2025-06-09 12:16:51.811,Raw EEG,44
2025-06-09 12:16:51.821,Raw EEG,27
2025-06-09 12:16:51.825,Raw EEG,27
2025-06-09 12:16:51.829,Raw EEG,42
2025-06-09 12:16:51.839,Raw EEG,59
2025-06-09 12:16:51.843,Raw EEG,66
2025-06-09 12:16:51.853,Raw EEG,61
2025-06-09 12:16:51.858,Raw EEG,61
2025-06-09 12:16:51.862,Raw EEG,57
2025-06-09 12:16:51.869,Raw EEG,43
2025-06-09 12:16:51.873,Raw EEG,38
2025-06-09 12:16:51.876,Raw EEG,53
2025-06-09 12:16:51.886,Raw EEG,73
2025-06-09 12:16:51.892,Raw EEG,80
2025-06-09 12:16:51.896,Raw EEG,74
2025-06-09 12:16:51.907,Raw EEG,71
2025-06-09 12:16:51.911,Raw EEG,71
2025-06-09 12:16:51.923,Raw EEG,64
2025-06-09 12:16:51.927,Raw EEG,52
2025-06-09 12:16:51.932,Raw EEG,40
2025-06-09 12:16:51.938,Raw EEG,37
2025-06-09 12:16:51.943,Raw EEG,42
2025-06-09 12:16:51.952,Raw EEG,60
2025-06-09 12:16:51.958,Raw EEG,64
2025-06-09 12:16:51.962,Raw EEG,41
2025-06-09 12:16:51.974,Raw EEG,23
2025-06-09 12:16:51.979,Raw EEG,17
2025-06-09 12:16:51.991,Raw EEG,16
2025-06-09 12:16:51.998,Raw EEG,17
2025-06-09 12:16:52.007,Raw EEG,29
2025-06-09 12:16:52.011,Raw EEG,51
2025-06-09 12:16:52.022,Raw EEG,65
2025-06-09 12:16:52.026,Raw EEG,69
2025-06-09 12:16:52.038,Raw EEG,60
2025-06-09 12:16:52.042,Raw EEG,36
2025-06-09 12:16:52.046,Raw EEG,17
2025-06-09 12:16:52.059,Raw EEG,18
2025-06-09 12:16:52.062,Raw EEG,27
2025-06-09 12:16:52.068,Raw EEG,42
2025-06-09 12:16:52.072,Raw EEG,41
2025-06-09 12:16:52.076,Raw EEG,28
2025-06-09 12:16:52.086,Raw EEG,7
2025-06-09 12:16:52.093,Raw EEG,-1
2025-06-09 12:16:52.105,Raw EEG,11
2025-06-09 12:16:52.111,Raw EEG,25
2025-06-09 12:16:52.121,Raw EEG,32
2025-06-09 12:16:52.128,Raw EEG,41
2025-06-09 12:16:52.136,Raw EEG,55
2025-06-09 12:16:52.141,Raw EEG,54
2025-06-09 12:16:52.148,Raw EEG,39
2025-06-09 12:16:52.159,Raw EEG,26
2025-06-09 12:16:52.171,Raw EEG,12
2025-06-09 12:16:52.176,Raw EEG,6
2025-06-09 12:16:52.190,Raw EEG,3
2025-06-09 12:16:52.194,Raw EEG,-3
2025-06-09 12:16:52.202,Raw EEG,-8
2025-06-09 12:16:52.208,Raw EEG,-5
2025-06-09 12:16:52.213,Raw EEG,8
2025-06-09 12:16:52.226,Raw EEG,26
2025-06-09 12:16:52.237,Raw EEG,38
2025-06-09 12:16:52.242,Raw EEG,32
2025-06-09 12:16:52.245,Raw EEG,24
2025-06-09 12:16:52.256,Raw EEG,29
2025-06-09 12:16:52.260,Raw EEG,36
2025-06-09 12:16:52.268,Raw EEG,43
2025-06-09 12:16:52.273,Raw EEG,51
2025-06-09 12:16:52.277,Raw EEG,38
2025-06-09 12:16:52.289,Raw EEG,11
2025-06-09 12:16:52.294,Raw EEG,-2
